"user_id","movie_id","movie_title","confidence_score"
"447","358","Spawn (1997)",85.3
"447","1125","Innocents, The (1961)",88.1
"448","367","Clueless (1995)",90.8
"448","154","Monty Python's Life of Brian (1979)",92.5
"448","1028","Grumpier Old Men (1995)",97.2
"448","1033","Homeward Bound II: Lost in San Francisco (1996)",86.4
"448","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",83.5
"449","329","Desperate Measures (1998)",96.3
"449","17","From Dusk Till Dawn (1996)",93.6
"449","184","Army of Darkness (1993)",91.5
"449","201","Evil Dead II (1987)",96.8
"449","217","Bram Stoker's Dracula (1992)",87.2
"450","315","Apt Pupil (1998)",82.7
"450","316","As Good As It Gets (1997)",88.1
"450","1033","Homeward Bound II: Lost in San Francisco (1996)",87.3
"450","220","Mirror Has Two Faces, The (1996)",80.3
"450","477","Matilda (1996)",89.5
"451","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",88.3
"451","1028","Grumpier Old Men (1995)",96.9
"451","1033","Homeward Bound II: Lost in San Francisco (1996)",85.1
"451","228","Star Trek: The Wrath of Khan (1982)",82.4
"451","890","Mortal Kombat: Annihilation (1997)",95.6
"452","923","Raise the Red Lantern (1991)",88
"452","1022","Fast, Cheap & Out of Control (1997)",89.4
"452","1293","Star Kid (1997)",89.1
"452","1025","Fire Down Below (1997)",96
"452","433","Heathers (1989)",83.4
"453","923","Raise the Red Lantern (1991)",96.4
"453","914","Wild Things (1998)",90.4
"453","916","Lost in Space (1998)",91
"453","1012","Private Parts (1997)",98.5
"453","448","Omen, The (1976)",84.9
"454","923","Raise the Red Lantern (1991)",96.5
"454","875","She's So Lovely (1997)",89
"454","955","Before Sunrise (1995)",95.4
"454","309","Deceiver (1997)",82.5
"454","408","Close Shave, A (1995)",92.9
"455","889","Tango Lesson, The (1997)",90.2
"455","1160","Love! Valour! Compassion! (1997)",94.7
"455","902","Big Lebowski, The (1998)",94.2
"455","1142","When We Were Kings (1996)",92.1
"455","689","Jackal, The (1997)",80.7
"456","889","Tango Lesson, The (1997)",97.8
"456","515","Boot, Das (1981)",82.8
"456","902","Big Lebowski, The (1998)",90.6
"456","242","Kolya (1996)",84.7
"456","1025","Fire Down Below (1997)",84
"457","253","Pillow Book, The (1995)",85.1
"457","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",90.2
"457","1388","Gabbeh (1996)",81.6
"457","177","Good, The Bad and The Ugly, The (1966)",80.7
"457","230","Star Trek IV: The Voyage Home (1986)",83.1
"458","42","Clerks (1994)",86
"458","87","Searching for Bobby Fischer (1993)",91.4
"458","277","Restoration (1995)",85.2
"458","532","Kama Sutra: A Tale of Love (1996)",81.4
"458","559","Interview with the Vampire (1994)",85.1
"459","875","She's So Lovely (1997)",99
"459","91","Nightmare Before Christmas, The (1993)",87.3
"459","747","Benny & Joon (1993)",87
"459","381","Muriel's Wedding (1994)",98.3
"459","615","39 Steps, The (1935)",88.9
"460","51","Legends of the Fall (1994)",97.4
"460","520","Great Escape, The (1963)",98.2
"460","697","Basketball Diaries, The (1995)",88.7
"460","177","Good, The Bad and The Ugly, The (1966)",97.9
"460","199","Bridge on the River Kwai, The (1957)",82
"461","42","Clerks (1994)",94
"461","690","Seven Years in Tibet (1997)",84.4
"461","812","Andre (1994)",87.9
"461","880","Soul Food (1997)",93.6
"461","1160","Love! Valour! Compassion! (1997)",83.2
"462","305","Ice Storm, The (1997)",87.6
"462","340","Boogie Nights (1997)",97.2
"462","329","Desperate Measures (1998)",90
"462","898","Postman, The (1997)",88.9
"462","17","From Dusk Till Dawn (1996)",95.5
"463","20","Angels and Insects (1995)",98.3
"463","285","Secrets & Lies (1996)",96.5
"463","567","Wes Craven's New Nightmare (1994)",91.3
"463","670","Body Snatchers (1993)",82.5
"463","241","Last of the Mohicans, The (1992)",92.4
"464","222","Star Trek: First Contact (1996)",81.6
"464","228","Star Trek: The Wrath of Khan (1982)",97.2
"464","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",86.2
"464","155","Dirty Dancing (1987)",97.1
"464","402","Ghost (1990)",80.6
"465","408","Close Shave, A (1995)",93.9
"465","178","12 Angry Men (1957)",92.9
"465","1405","Boy's Life 2 (1997)",90
"465","280","Up Close and Personal (1996)",96.9
"465","883","Telling Lies in America (1997)",85
"466","567","Wes Craven's New Nightmare (1994)",84.3
"466","670","Body Snatchers (1993)",89.5
"466","641","Paths of Glory (1957)",87.9
"466","1203","Top Hat (1935)",86.2
"466","325","Crash (1996)",84
"467","899","Winter Guest, The (1997)",82.3
"467","1293","Star Kid (1997)",97.6
"467","86","Remains of the Day, The (1993)",96
"467","990","Anna Karenina (1997)",83
"467","881","Money Talks (1997)",93.3
"468","906","Oscar & Lucinda (1997)",92.6
"468","812","Andre (1994)",96.4
"468","177","Good, The Bad and The Ugly, The (1966)",90.1
"468","230","Star Trek IV: The Voyage Home (1986)",82.3
"468","485","My Fair Lady (1964)",97.9
"469","899","Winter Guest, The (1997)",86.3
"469","914","Wild Things (1998)",87.3
"469","916","Lost in Space (1998)",92.1
"469","316","As Good As It Gets (1997)",85.4
"469","689","Jackal, The (1997)",89.5
"470","10","Richard III (1995)",92.2
"470","20","Angels and Insects (1995)",84.9
"470","284","Tin Cup (1996)",89.7
"470","266","Kull the Conqueror (1997)",94.4
"470","337","House of Yes, The (1997)",98.9
"471","902","Big Lebowski, The (1998)",92.4
"471","955","Before Sunrise (1995)",97.3
"471","1025","Fire Down Below (1997)",94.7
"471","83","Much Ado About Nothing (1993)",97.4
"471","144","Die Hard (1988)",88.2
"472","298","Face/Off (1997)",86.8
"472","85","Ref, The (1994)",90.6
"472","128","Supercop (1992)",86.7
"472","250","Fifth Element, The (1997)",94.7
"472","455","Jackie Chan's First Strike (1996)",81.9
"473","408","Close Shave, A (1995)",95.8
"473","144","Die Hard (1988)",88.8
"473","531","Shine (1996)",88.2
"473","1628","Lamerica (1994)",84
"473","1653","Entertaining Angels: The Dorothy Day Story (1996)",84.6
"474","39","Strange Days (1995)",89.7
"474","87","Searching for Bobby Fischer (1993)",91.3
"474","217","Bram Stoker's Dracula (1992)",86.1
"474","277","Restoration (1995)",84.2
"474","532","Kama Sutra: A Tale of Love (1996)",81
"475","875","She's So Lovely (1997)",90.1
"475","955","Before Sunrise (1995)",86.2
"475","458","Nixon (1995)",84.7
"475","1085","Carried Away (1996)",85.9
"475","89","Blade Runner (1982)",94.8
"476","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",83.1
"476","679","Conan the Barbarian (1981)",85.9
"476","896","Sweet Hereafter, The (1997)",86.5
"476","134","Citizen Kane (1941)",85.1
"476","253","Pillow Book, The (1995)",85.4
"477","116","Cold Comfort Farm (1995)",90.2
"477","275","Sense and Sensibility (1995)",95.2
"477","475","Trainspotting (1996)",89
"477","266","Kull the Conqueror (1997)",98.7
"477","353","Deep Rising (1998)",97.7
"478","251","Shall We Dance? (1996)",95.7
"478","285","Secrets & Lies (1996)",97.5
"478","813","Celluloid Closet, The (1995)",91.9
"478","246","Chasing Amy (1997)",87.5
"478","449","Star Trek: The Motion Picture (1979)",98.5
"479","22","Braveheart (1995)",94.6
"479","87","Searching for Bobby Fischer (1993)",91.2
"479","148","Ghost and the Darkness, The (1996)",90
"479","496","It's a Wonderful Life (1946)",93.1
"479","408","Close Shave, A (1995)",92.2
"480","914","Wild Things (1998)",85.5
"480","916","Lost in Space (1998)",96.2
"480","477","Matilda (1996)",94.4
"480","1137","Beautiful Thing (1996)",84.7
"480","984","Shadow Conspiracy (1997)",80.4
"481","20","Angels and Insects (1995)",82.9
"481","285","Secrets & Lies (1996)",94.6
"481","972","Passion Fish (1992)",91
"481","1137","Beautiful Thing (1996)",85
"481","1639","Bitter Sugar (Azucar Amargo) (1996)",94.5
"482","832","Bogus (1996)",95.3
"482","833","Bulletproof (1996)",94.8
"482","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",87.6
"482","408","Close Shave, A (1995)",92.3
"482","246","Chasing Amy (1997)",87.3
"483","781","French Kiss (1995)",98.4
"483","1062","Four Days in September (1997)",98.7
"483","1048","She's the One (1996)",88
"483","1025","Fire Down Below (1997)",89.5
"483","100","Fargo (1996)",97.4
"484","315","Apt Pupil (1998)",95.4
"484","316","As Good As It Gets (1997)",93
"484","87","Searching for Bobby Fischer (1993)",97.9
"484","20","Angels and Insects (1995)",92.8
"484","101","Heavy Metal (1981)",82.6
"485","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",96.8
"485","434","Forbidden Planet (1956)",84.7
"485","517","Manhattan (1979)",90.5
"485","629","Victor/Victoria (1982)",95.4
"485","1104","C'est arrivé près de chez vous (1992)",95.9
"486","1015","Shiloh (1997)",98
"486","251","Shall We Dance? (1996)",84.1
"486","813","Celluloid Closet, The (1995)",95.6
"486","1028","Grumpier Old Men (1995)",85.3
"486","1033","Homeward Bound II: Lost in San Francisco (1996)",91.9
"487","287","Marvin's Room (1996)",84.8
"487","408","Close Shave, A (1995)",80
"487","896","Sweet Hereafter, The (1997)",83.1
"487","344","Apostle, The (1997)",94.9
"487","313","Titanic (1997)",87.1
"488","1033","Homeward Bound II: Lost in San Francisco (1996)",97.7
"488","166","Manon of the Spring (Manon des sources) (1986)",90.5
"488","200","Shining, The (1980)",85.4
"488","42","Clerks (1994)",87.2
"488","165","Jean de Florette (1986)",87.5
"489","354","Wedding Singer, The (1998)",96
"489","902","Big Lebowski, The (1998)",89.3
"489","327","Cop Land (1997)",83
"489","874","Career Girls (1997)",83.9
"489","261","Air Bud (1997)",92.8
"490","42","Clerks (1994)",84.5
"490","101","Heavy Metal (1981)",84.4
"490","153","Fish Called Wanda, A (1988)",81.5
"490","189","Grand Day Out, A (1992)",83.2
"490","390","Fear of a Black Hat (1993)",87.2
"491","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",91.9
"491","1127","Truman Show, The (1998)",95.5
"491","22","Braveheart (1995)",80.1
"491","79","Fugitive, The (1993)",93.5
"491","89","Blade Runner (1982)",98.6
"492","285","Secrets & Lies (1996)",87.3
"492","287","Marvin's Room (1996)",94.8
"492","408","Close Shave, A (1995)",91.7
"492","125","Phenomenon (1996)",97.5
"492","15","Mr. Holland's Opus (1995)",83.7
"493","408","Close Shave, A (1995)",81.3
"493","899","Winter Guest, The (1997)",82.4
"493","914","Wild Things (1998)",95.8
"493","916","Lost in Space (1998)",85.6
"493","1033","Homeward Bound II: Lost in San Francisco (1996)",85.7
"494","914","Wild Things (1998)",84.2
"494","916","Lost in Space (1998)",84.5
"494","304","Fly Away Home (1996)",95.1
"494","898","Postman, The (1997)",81.5
"494","237","Jerry Maguire (1996)",90.9
"495","1394","Swept from the Sea (1997)",97.6
"495","889","Tango Lesson, The (1997)",96.3
"495","298","Face/Off (1997)",81.4
"495","683","Rocket Man (1997)",94.3
"495","1175","Hugo Pool (1997)",84.4
"496","1062","Four Days in September (1997)",94.3
"496","64","Shawshank Redemption, The (1994)",90.1
"496","132","Wizard of Oz, The (1939)",81.2
"496","193","Right Stuff, The (1983)",91
"496","318","Schindler's List (1993)",86.6
"497","253","Pillow Book, The (1995)",92.4
"497","1388","Gabbeh (1996)",85
"497","155","Dirty Dancing (1987)",82.3
"497","402","Ghost (1990)",98.6
"497","778","Don Juan DeMarco (1995)",92.5
"498","515","Boot, Das (1981)",87.5
"498","955","Before Sunrise (1995)",97.2
"498","1015","Shiloh (1997)",87.2
"498","10","Richard III (1995)",90.5
"498","20","Angels and Insects (1995)",80.1
"499","1028","Grumpier Old Men (1995)",88.6
"499","1033","Homeward Bound II: Lost in San Francisco (1996)",84.6
"499","1062","Four Days in September (1997)",81
"499","896","Sweet Hereafter, The (1997)",90.6
"499","984","Shadow Conspiracy (1997)",88.3
"500","89","Blade Runner (1982)",97.7
"500","522","Down by Law (1986)",88.6
"500","1104","C'est arrivé près de chez vous (1992)",90
"500","1628","Lamerica (1994)",83.3
"500","1653","Entertaining Angels: The Dorothy Day Story (1996)",86.8
"501","390","Fear of a Black Hat (1993)",98
"501","401","Brady Bunch Movie, The (1995)",95.4
"501","382","Adventures of Priscilla, Queen of the Desert, The (1994)",83.1
"501","42","Clerks (1994)",97.5
"501","334","U Turn (1997)",84.4
"502","222","Star Trek: First Contact (1996)",97.3
"502","228","Star Trek: The Wrath of Khan (1982)",96.5
"502","896","Sweet Hereafter, The (1997)",95.7
"502","781","French Kiss (1995)",87.7
"502","699","Little Women (1994)",94.4
"503","899","Winter Guest, The (1997)",86.2
"503","914","Wild Things (1998)",80.2
"503","916","Lost in Space (1998)",92.1
"503","1137","Beautiful Thing (1996)",98.3
"503","1025","Fire Down Below (1997)",80.6
"504","812","Andre (1994)",88.4
"504","9","Dead Man Walking (1995)",88.3
"504","297","Ulee's Gold (1997)",86.2
"504","1296","Indian Summer (1996)",89.6
"504","887","Eve's Bayou (1997)",84.7
"505","781","French Kiss (1995)",82.7
"505","1127","Truman Show, The (1998)",86.6
"505","477","Matilda (1996)",98.8
"505","220","Mirror Has Two Faces, The (1996)",96.3
"505","411","Nutty Professor, The (1996)",90.2
"506","66","While You Were Sleeping (1995)",94.6
"506","73","Maverick (1994)",80.9
"506","356","Client, The (1994)",98.1
"506","376","Houseguest (1994)",94.3
"506","781","French Kiss (1995)",91
"507","10","Richard III (1995)",97.8
"507","20","Angels and Insects (1995)",84.9
"507","284","Tin Cup (1996)",91.3
"507","285","Secrets & Lies (1996)",83.7
"507","1048","She's the One (1996)",90
"508","178","12 Angry Men (1957)",98
"508","615","39 Steps, The (1935)",88.5
"508","778","Don Juan DeMarco (1995)",96.2
"508","1194","Once Were Warriors (1994)",90.8
"508","707","Enchanted April (1991)",90.4
"509","632","Sophie's Choice (1982)",95.8
"509","1281","Manny & Lo (1996)",84.9
"509","305","Ice Storm, The (1997)",92.3
"509","947","Big Blue, The (Grand bleu, Le) (1988)",86.4
"509","1296","Indian Summer (1996)",94.8
"510","578","Demolition Man (1993)",84.4
"510","1033","Homeward Bound II: Lost in San Francisco (1996)",95.6
"510","520","Great Escape, The (1963)",97.2
"510","253","Pillow Book, The (1995)",82.4
"510","1008","I Shot Andy Warhol (1996)",96.5
"511","205","Patton (1970)",84.6
"511","423","E.T. the Extra-Terrestrial (1982)",91
"511","20","Angels and Insects (1995)",91.3
"511","133","Gone with the Wind (1939)",98.9
"511","241","Last of the Mohicans, The (1992)",84.3
"512","344","Apostle, The (1997)",96.7
"512","898","Postman, The (1997)",90.9
"512","170","Cinema Paradiso (1988)",96.6
"512","8","Babe (1995)",80
"512","67","Ace Ventura: Pet Detective (1994)",84
"513","514","Annie Hall (1977)",94.6
"513","692","American President, The (1995)",82.8
"513","889","Tango Lesson, The (1997)",92.1
"513","276","Leaving Las Vegas (1995)",80.4
"513","477","Matilda (1996)",98.1
"514","476","First Wives Club, The (1996)",94.7
"514","3","Four Rooms (1995)",83.7
"514","76","Carlito's Way (1993)",86.5
"514","1218","Friday (1995)",84.8
"514","426","Transformers: The Movie, The (1986)",97.8
"515","408","Close Shave, A (1995)",84.3
"515","186","Blues Brothers, The (1980)",81.4
"515","282","Time to Kill, A (1996)",95.2
"515","318","Schindler's List (1993)",83.1
"515","44","Dolores Claiborne (1994)",87.9
"516","270","Gattaca (1997)",95.9
"516","155","Dirty Dancing (1987)",92.5
"516","402","Ghost (1990)",83
"516","778","Don Juan DeMarco (1995)",93.1
"516","781","French Kiss (1995)",85.8
"517","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",82.8
"517","896","Sweet Hereafter, The (1997)",93.1
"517","517","Manhattan (1979)",97.7
"517","629","Victor/Victoria (1982)",94.7
"517","89","Blade Runner (1982)",93
"518","101","Heavy Metal (1981)",80.6
"518","163","Return of the Pink Panther, The (1974)",88.2
"518","390","Fear of a Black Hat (1993)",86.1
"518","401","Brady Bunch Movie, The (1995)",82.3
"518","434","Forbidden Planet (1956)",90.6
"519","231","Batman Returns (1992)",92.4
"519","578","Demolition Man (1993)",86.5
"519","679","Conan the Barbarian (1981)",98.5
"519","812","Andre (1994)",97.2
"519","477","Matilda (1996)",87.6
"520","1025","Fire Down Below (1997)",85.3
"520","1175","Hugo Pool (1997)",84.7
"520","1293","Star Kid (1997)",94.6
"520","904","Ma vie en rose (My Life in Pink) (1997)",86.3
"520","1191","Letter From Death Row, A (1998)",83.4
"521","220","Mirror Has Two Faces, The (1996)",96.9
"521","682","I Know What You Did Last Summer (1997)",81.6
"521","177","Good, The Bad and The Ugly, The (1966)",86.3
"521","230","Star Trek IV: The Voyage Home (1986)",88.1
"521","483","Casablanca (1942)",82.9
"522","899","Winter Guest, The (1997)",93.2
"522","48","Hoop Dreams (1994)",87.9
"522","448","Omen, The (1976)",82.8
"522","670","Body Snatchers (1993)",85.3
"522","79","Fugitive, The (1993)",85.6
"523","253","Pillow Book, The (1995)",81.1
"523","1388","Gabbeh (1996)",89.2
"523","1394","Swept from the Sea (1997)",96.9
"523","8","Babe (1995)",82
"523","750","Amistad (1997)",91.8
"524","183","Alien (1979)",87.4
"524","234","Jaws (1975)",87.8
"524","221","Breaking the Waves (1996)",94.8
"524","863","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",95.3
"524","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",94.1
"525","67","Ace Ventura: Pet Detective (1994)",83.9
"525","376","Houseguest (1994)",89.4
"525","452","Jaws 2 (1978)",84.9
"525","571","Another Stakeout (1993)",94.7
"525","575","City Slickers II: The Legend of Curly's Gold (1994)",82.7
"526","889","Tango Lesson, The (1997)",98.2
"526","1062","Four Days in September (1997)",87.4
"526","1160","Love! Valour! Compassion! (1997)",90.3
"526","683","Rocket Man (1997)",92.2
"526","1175","Hugo Pool (1997)",97
"527","899","Winter Guest, The (1997)",87.9
"527","955","Before Sunrise (1995)",82.2
"527","155","Dirty Dancing (1987)",87.5
"527","515","Boot, Das (1981)",89.7
"527","345","Deconstructing Harry (1997)",87
"528","392","Man Without a Face, The (1993)",97
"528","452","Jaws 2 (1978)",82
"528","571","Another Stakeout (1993)",82.4
"528","792","Bullets Over Broadway (1994)",98.4
"528","842","Pollyanna (1960)",97.4
"529","285","Secrets & Lies (1996)",83.5
"529","287","Marvin's Room (1996)",83.8
"529","408","Close Shave, A (1995)",91.9
"529","1016","Con Air (1997)",86.4
"529","8","Babe (1995)",80.3
"530","390","Fear of a Black Hat (1993)",86.5
"530","396","Serial Mom (1994)",97
"530","401","Brady Bunch Movie, The (1995)",90
"530","436","American Werewolf in London, An (1981)",92.1
"530","578","Demolition Man (1993)",90.8
"531","923","Raise the Red Lantern (1991)",80.2
"531","408","Close Shave, A (1995)",94.9
"531","955","Before Sunrise (1995)",95.9
"531","273","Heat (1995)",89.4
"531","303","Ulee's Gold (1997)",95.8
"532","781","French Kiss (1995)",91.8
"532","17","From Dusk Till Dawn (1996)",91.7
"532","183","Alien (1979)",87.2
"532","184","Army of Darkness (1993)",92.8
"532","201","Evil Dead II (1987)",84.7
"533","309","Deceiver (1997)",91.4
"533","517","Manhattan (1979)",85
"533","629","Victor/Victoria (1982)",96.7
"533","144","Die Hard (1988)",81.4
"533","902","Big Lebowski, The (1998)",96.3
"534","899","Winter Guest, The (1997)",93.5
"534","48","Hoop Dreams (1994)",80.1
"534","448","Omen, The (1976)",83
"534","567","Wes Craven's New Nightmare (1994)",90.6
"534","670","Body Snatchers (1993)",88.7
"535","914","Wild Things (1998)",94.7
"535","916","Lost in Space (1998)",81.7
"535","1025","Fire Down Below (1997)",85.6
"535","889","Tango Lesson, The (1997)",90
"535","1176","Welcome To Sarajevo (1997)",98.3
"536","408","Close Shave, A (1995)",83.9
"536","253","Pillow Book, The (1995)",93.2
"536","902","Big Lebowski, The (1998)",88.5
"536","1388","Gabbeh (1996)",98.8
"536","287","Marvin's Room (1996)",97.5
"537","906","Oscar & Lucinda (1997)",95.4
"537","699","Little Women (1994)",92.2
"537","1024","Mrs. Dalloway (1997)",97.6
"537","898","Postman, The (1997)",92.3
"537","309","Deceiver (1997)",87.5
"538","547","Young Poisoner's Handbook, The (1995)",88.6
"538","1009","Stealing Beauty (1996)",94.1
"538","1240","Ghost in the Shell (Kokaku kidotai) (1995)",98.7
"538","169","Wrong Trousers, The (1993)",88.7
"538","150","Swingers (1996)",89.5
"539","448","Omen, The (1976)",90.3
"539","549","Rob Roy (1995)",80.3
"539","22","Braveheart (1995)",95.2
"539","518","Miller's Crossing (1990)",95
"539","665","Alien 3 (1992)",99
"540","914","Wild Things (1998)",96.2
"540","916","Lost in Space (1998)",97.7
"540","1048","She's the One (1996)",81.6
"540","1022","Fast, Cheap & Out of Control (1997)",84.9
"540","329","Desperate Measures (1998)",93.7
"541","228","Star Trek: The Wrath of Khan (1982)",82.1
"541","262","In the Company of Men (1997)",86.7
"541","1394","Swept from the Sea (1997)",95
"541","906","Oscar & Lucinda (1997)",89.6
"541","242","Kolya (1996)",81.6
"542","347","Wag the Dog (1997)",84.1
"542","283","Emma (1996)",98.7
"542","475","Trainspotting (1996)",84.5
"542","346","Jackie Brown (1997)",91.3
"542","1024","Mrs. Dalloway (1997)",90.2
"543","101","Heavy Metal (1981)",97.9
"543","390","Fear of a Black Hat (1993)",81.6
"543","396","Serial Mom (1994)",89.6
"543","401","Brady Bunch Movie, The (1995)",88.2
"543","109","Mystery Science Theater 3000: The Movie (1996)",90.4
"544","781","French Kiss (1995)",81.3
"544","955","Before Sunrise (1995)",81.6
"544","1015","Shiloh (1997)",95.3
"544","251","Shall We Dance? (1996)",92.8
"544","1160","Love! Valour! Compassion! (1997)",83.9
"545","253","Pillow Book, The (1995)",83.8
"545","1008","I Shot Andy Warhol (1996)",84.2
"545","1010","Basquiat (1996)",87.8
"545","1084","Anne Frank Remembered (1995)",86.8
"545","221","Breaking the Waves (1996)",85.5
"546","178","12 Angry Men (1957)",81.8
"546","272","Good Will Hunting (1997)",83.2
"546","812","Andre (1994)",94.6
"546","1033","Homeward Bound II: Lost in San Francisco (1996)",89.8
"546","101","Heavy Metal (1981)",90.7
"547","242","Kolya (1996)",81.6
"547","889","Tango Lesson, The (1997)",95.8
"547","972","Passion Fish (1992)",81.1
"547","1137","Beautiful Thing (1996)",86.3
"547","1639","Bitter Sugar (Azucar Amargo) (1996)",80.7
"548","812","Andre (1994)",87.6
"548","144","Die Hard (1988)",82.1
"548","188","Full Metal Jacket (1987)",93.3
"548","196","Dead Poets Society (1989)",81.5
"548","199","Bridge on the River Kwai, The (1957)",80.2
"549","67","Ace Ventura: Pet Detective (1994)",92.4
"549","73","Maverick (1994)",90.1
"549","94","Home Alone (1990)",96.5
"549","356","Client, The (1994)",82.6
"549","376","Houseguest (1994)",97.2
"550","116","Cold Comfort Farm (1995)",92.4
"550","367","Clueless (1995)",80.3
"550","253","Pillow Book, The (1995)",88.6
"550","1388","Gabbeh (1996)",94
"550","361","Incognito (1997)",84.5
"551","155","Dirty Dancing (1987)",89.3
"551","778","Don Juan DeMarco (1995)",81.9
"551","781","French Kiss (1995)",84.9
"551","309","Deceiver (1997)",98.4
"551","137","Big Night (1996)",83
"552","906","Oscar & Lucinda (1997)",98
"552","889","Tango Lesson, The (1997)",86.2
"552","914","Wild Things (1998)",96.8
"552","916","Lost in Space (1998)",81.4
"552","284","Tin Cup (1996)",89.9
"553","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",81.5
"553","369","Black Sheep (1996)",95.9
"553","761","Nick of Time (1995)",98.1
"553","1177","Dunston Checks In (1996)",98.2
"553","45","Eat Drink Man Woman (1994)",90.3
"554","155","Dirty Dancing (1987)",85.6
"554","778","Don Juan DeMarco (1995)",96.7
"554","1394","Swept from the Sea (1997)",84.2
"554","23","Taxi Driver (1976)",85.1
"554","96","Terminator 2: Judgment Day (1991)",87
"555","177","Good, The Bad and The Ugly, The (1966)",93
"555","485","My Fair Lady (1964)",95.1
"555","186","Blues Brothers, The (1980)",86.3
"555","761","Nick of Time (1995)",90
"555","1177","Dunston Checks In (1996)",93.3
"556","402","Ghost (1990)",98.5
"556","312","Midnight in the Garden of Good and Evil (1997)",81.3
"556","329","Desperate Measures (1998)",86.4
"556","690","Seven Years in Tibet (1997)",83.1
"556","898","Postman, The (1997)",80.5
"557","324","Lost Highway (1997)",82.3
"557","382","Adventures of Priscilla, Queen of the Desert, The (1994)",82
"557","390","Fear of a Black Hat (1993)",93.8
"557","396","Serial Mom (1994)",92
"557","430","Duck Soup (1933)",87.4
"558","178","12 Angry Men (1957)",97.1
"558","173","Princess Bride, The (1987)",89
"558","875","She's So Lovely (1997)",93.8
"558","955","Before Sunrise (1995)",93.9
"558","1015","Shiloh (1997)",96.7
"559","889","Tango Lesson, The (1997)",86.3
"559","155","Dirty Dancing (1987)",88.6
"559","402","Ghost (1990)",86.6
"559","778","Don Juan DeMarco (1995)",91.9
"559","781","French Kiss (1995)",81
"560","408","Close Shave, A (1995)",87.6
"560","1160","Love! Valour! Compassion! (1997)",91
"560","292","Rosewood (1997)",86.2
"560","902","Big Lebowski, The (1998)",82.9
"560","898","Postman, The (1997)",96.7
"561","1127","Truman Show, The (1998)",80.3
"561","1160","Love! Valour! Compassion! (1997)",85.6
"561","1025","Fire Down Below (1997)",84.8
"561","86","Remains of the Day, The (1993)",96.2
"561","311","Wings of the Dove, The (1997)",81.4
"562","604","It Happened One Night (1934)",82
"562","1016","Con Air (1997)",96.8
"562","8","Babe (1995)",98.4
"562","83","Much Ado About Nothing (1993)",92.8
"562","137","Big Night (1996)",89.6
"563","1033","Homeward Bound II: Lost in San Francisco (1996)",97.2
"563","488","Sunset Blvd. (1950)",90.7
"563","1203","Top Hat (1935)",81.9
"563","615","39 Steps, The (1935)",89.7
"563","241","Last of the Mohicans, The (1992)",86.7
"564","460","Crossing Guard, The (1995)",94.4
"564","952","Blue in the Face (1995)",96.4
"564","85","Ref, The (1994)",85.7
"564","72","Mask, The (1994)",95.7
"564","388","Beverly Hills Cop III (1994)",86.6
"565","1293","Star Kid (1997)",97.5
"565","984","Shadow Conspiracy (1997)",97.2
"565","336","Playing God (1997)",83.2
"565","888","One Night Stand (1997)",91.2
"565","1062","Four Days in September (1997)",97.1
"566","923","Raise the Red Lantern (1991)",87
"566","15","Mr. Holland's Opus (1995)",92
"566","285","Secrets & Lies (1996)",93.6
"566","287","Marvin's Room (1996)",95.7
"566","408","Close Shave, A (1995)",94
"567","177","Good, The Bad and The Ugly, The (1966)",90.3
"567","485","My Fair Lady (1964)",97.8
"567","20","Angels and Insects (1995)",88.9
"567","285","Secrets & Lies (1996)",96
"567","902","Big Lebowski, The (1998)",86.9
"568","74","Faster Pussycat! Kill! Kill! (1965)",96.6
"568","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",91.6
"568","155","Dirty Dancing (1987)",92.1
"568","778","Don Juan DeMarco (1995)",89.4
"568","781","French Kiss (1995)",82
"569","390","Fear of a Black Hat (1993)",97.8
"569","396","Serial Mom (1994)",90.4
"569","401","Brady Bunch Movie, The (1995)",80.6
"569","436","American Werewolf in London, An (1981)",85.4
"569","1033","Homeward Bound II: Lost in San Francisco (1996)",87.7
"570","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",94
"570","308","FairyTale: A True Story (1997)",80.5
"570","459","Cry, the Beloved Country (1995)",86.8
"570","754","Red Corner (1997)",81.2
"570","178","12 Angry Men (1957)",81
"571","914","Wild Things (1998)",88.7
"571","916","Lost in Space (1998)",92.5
"571","148","Ghost and the Darkness, The (1996)",84.9
"571","496","It's a Wonderful Life (1946)",92.4
"571","812","Andre (1994)",97.3
"572","228","Star Trek: The Wrath of Khan (1982)",95.1
"572","899","Winter Guest, The (1997)",90.8
"572","896","Sweet Hereafter, The (1997)",97.5
"572","1033","Homeward Bound II: Lost in San Francisco (1996)",95.5
